desc/placeName/_ref,desc/placeName/__text,desc/location/geo/_lat,desc/location/geo/_long,note/_anchored,note/__text,_from,_to,_cert,_instant,geonames,pmb_id
http://www.geonames.org/3047679/,Groß-Kanizsa,46.45347,16.99104,True,genaues Datum unbekannt,1867-01-01,1867-12-31,low,False,https://sws.geonames.org/3047679/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45549/detail
http://www.geonames.org/3047679/,Groß-Kanizsa,46.45347,16.99104,True,genaues Datum unbekannt,1868-01-01,1868-12-31,low,False,https://sws.geonames.org/3047679/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45549/detail
http://www.geonames.org/2782043/,Bad Vöslau,47.96533,16.21359,True,Sommeraufenthalt,1869-01-01,1869-12-31,low,False,https://sws.geonames.org/2782043/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/992/detail
http://www.geonames.org/2782043/,Bad Vöslau,47.96533,16.21359,True,Sommeraufenthalt,1870-01-01,1870-12-31,low,False,https://sws.geonames.org/2782043/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/992/detail
http://www.geonames.org/2782043/,Bad Vöslau,47.96533,16.21359,True,Sommeraufenthalt,1871-01-01,1871-12-31,low,False,https://sws.geonames.org/2782043/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/992/detail
http://www.geonames.org/2778436/,Gmunden,47.91839,13.79933,,,1870-01-01,1870-12-31,low,False,https://sws.geonames.org/2778436/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/874/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1870-01-01,1870-12-31,low,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782070/,Aussee,47.60998,13.78243,True,genaues Datum unbekannt,1870-01-01,1870-12-31,low,False,https://sws.geonames.org/2782070/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/415/detail
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1872-01-01,1872-12-31,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1872-01-01,1872-12-31,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail
http://www.geonames.org/2657896/,Zürich,47.36667,8.55,,,1872-01-01,1872-12-31,,False,https://sws.geonames.org/2657896/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/484/detail
http://www.geonames.org/2659811/,Luzern,47.05048,8.30635,,,1872-01-01,1872-12-31,,False,https://sws.geonames.org/2659811/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/967/detail
http://www.geonames.org/2660646/,Genf,46.20222,6.14569,True,genaues Datum unbekannt,1872-01-01,1872-12-31,,False,https://sws.geonames.org/2660646/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/562/detail
http://www.geonames.org/2782043/,Bad Vöslau,47.96533,16.21359,True,genaues Datum unbekannt,1873-01-01,1873-12-31,,False,https://sws.geonames.org/2782043/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/992/detail
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2953371/,Reichenhall,47.72947,12.87819,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2953371/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/1181/detail
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2775220/,
http://www.geonames.org/2783030/,Achensee,47.46556,11.70924,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2783030/,
http://www.geonames.org/3183104/,Ampezzothal,46.49056,12.17889,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/3183104/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34207/detail
,Landro,46.64944,12.35361,,,1874-08-02,1874-08-16,,False,,
http://www.geonames.org/2772505/,Lienz,46.8289,12.76903,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2772505/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/897/detail
,Döllach,46.93333,12.55,,,1874-08-02,1874-08-16,,False,,
http://www.geonames.org/2776595/,Heiligenblut,47.03979,12.84345,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2776595/,
http://www.geonames.org/2762372/,Villach,46.61028,13.85583,,,1874-08-02,1874-08-16,,False,https://sws.geonames.org/2762372/,
http://www.geonames.org/2780799/,Fusch,47.22729,12.82727,,,1877-07-21,1877-08-06,,False,https://sws.geonames.org/2780799/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34194/detail
http://www.geonames.org/3239103/,Veldes,46.36825,14.11005,True,Veldeser See,1877-07-21,1877-08-06,,False,https://sws.geonames.org/3239103/,
http://www.geonames.org/2766813/,Salzkammergut,47.75,13.5,,,1878-08-04,1878-08-17,low,False,https://sws.geonames.org/2766813/,
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1879-08-30,1879-08-30,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2925533/,Frankfurt am Main,50.11552,8.68417,,,1879-08-30,1879-08-30,,False,https://sws.geonames.org/2925533/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/146/detail
http://www.geonames.org/2925533/,Frankfurt am Main,50.11552,8.68417,,,1879-09-01,1879-09-01,,False,https://sws.geonames.org/2925533/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/146/detail
http://www.geonames.org/2886946/,Coblenz,50.35357,7.57883,,,1879-09-01,1879-09-01,,False,https://sws.geonames.org/2886946/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/58556/detail
http://www.geonames.org/2953507/,Ems,50.33544,7.71369,,,1879-09-01,1879-09-01,,False,https://sws.geonames.org/2953507/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/62041/detail
http://www.geonames.org/2953507/,Ems,50.33544,7.71369,,,1879-09-02,1879-09-03,,False,https://sws.geonames.org/2953507/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/62041/detail
http://www.geonames.org/2946447/,Bonn,50.73438,7.09549,,,1879-09-04,1879-09-04,,False,https://sws.geonames.org/2946447/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/913/detail
http://www.geonames.org/2886242/,Köln,50.93333,6.95,,,1879-09-04,1879-09-04,,False,https://sws.geonames.org/2886242/,
http://www.geonames.org/2886242/,Köln,50.93333,6.95,,,1879-09-05,1879-09-05,,False,https://sws.geonames.org/2886242/,
http://www.geonames.org/2759794/,Amsterdam,52.37403,4.88969,,,1879-09-05,1879-09-05,,False,https://sws.geonames.org/2759794/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40709/detail
http://www.geonames.org/2759794/,Amsterdam,52.37403,4.88969,,,1879-09-06,1879-09-11,,False,https://sws.geonames.org/2759794/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40709/detail
http://www.geonames.org/2759794/,Amsterdam,52.37403,4.88969,,,1879-09-12,1879-09-12,,False,https://sws.geonames.org/2759794/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40709/detail
http://www.geonames.org/2747373/,Haag,52.07667,4.29861,,,1879-09-12,1879-09-12,,False,https://sws.geonames.org/2747373/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/58810/detail
http://www.geonames.org/2747599/,Scheveningen,52.10461,4.27557,,,1879-09-12,1879-09-12,,False,https://sws.geonames.org/2747599/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44313/detail
http://www.geonames.org/2747599/,Scheveningen,52.10461,4.27557,,,1879-09-13,1879-09-13,,False,https://sws.geonames.org/2747599/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44313/detail
http://www.geonames.org/2874225/,Mainz,49.98419,8.2791,,,1879-09-13,1879-09-13,,False,https://sws.geonames.org/2874225/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44119/detail
http://www.geonames.org/2874225/,Mainz,49.98419,8.2791,,,1879-09-14,1879-09-14,,False,https://sws.geonames.org/2874225/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44119/detail
http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1879-09-14,1879-09-14,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1879-09-15,1879-09-15,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1880-08-01,1880-08-01,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2774326/,Klagenfurt,46.62472,14.30528,,,1880-08-01,1880-08-01,,False,https://sws.geonames.org/2774326/,
http://www.geonames.org/2771920/,Loretto,46.61667,14.25,,,1880-08-01,1880-08-01,,False,https://sws.geonames.org/2771920/,
http://www.geonames.org/2762453/,Velden,46.61301,14.0413,,,1880-08-03,1880-08-03,,False,https://sws.geonames.org/2762453/,
http://www.geonames.org/2774326/,Klagenfurt,46.62472,14.30528,,,1880-08-03,1880-08-03,,False,https://sws.geonames.org/2774326/,
http://www.geonames.org/2774326/,Klagenfurt,46.62472,14.30528,,,1880-08-03,1880-08-03,,False,https://sws.geonames.org/2774326/,
http://www.geonames.org/3177571/,Toblach,46.72878,12.22225,,,1880-08-03,1880-08-03,,False,https://sws.geonames.org/3177571/,
http://www.geonames.org/3177571/,Toblach,46.72878,12.22225,,,1880-08-05,1880-08-05,,False,https://sws.geonames.org/3177571/,
http://www.geonames.org/3177952/,Cortina,46.5369,12.13903,,,1880-08-05,1880-08-05,,False,https://sws.geonames.org/3177952/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34199/detail
http://www.geonames.org/3177571/,Toblach,46.72878,12.22225,,,1880-08-05,1880-08-05,,False,https://sws.geonames.org/3177571/,
http://www.geonames.org/3177571/,Toblach,46.72878,12.22225,,,1880-08-06,1880-08-06,,False,https://sws.geonames.org/3177571/,
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,,,1880-08-06,1880-08-06,,False,https://sws.geonames.org/2775220/,
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,,,1880-08-07,1880-08-07,,False,https://sws.geonames.org/2775220/,
http://www.geonames.org/2760634/,Zell am See,47.32556,12.79444,,,1880-08-07,1880-08-07,,False,https://sws.geonames.org/2760634/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40336/detail
http://www.geonames.org/2760634/,Zell am See,47.32556,12.79444,,,1880-08-08,1880-08-08,,False,https://sws.geonames.org/2760634/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40336/detail
http://www.geonames.org/2760634/,Zell am See,47.32556,12.79444,,,1880-08-09,1880-08-09,,False,https://sws.geonames.org/2760634/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40336/detail
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1880-08-09,1880-08-09,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1880-08-10,1880-08-10,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2778436/,Gmunden,47.91839,13.79933,,,1880-08-10,1880-08-10,,False,https://sws.geonames.org/2778436/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/874/detail
http://www.geonames.org/2778436/,Gmunden,47.91839,13.79933,,,1880-08-11,1880-08-11,,False,https://sws.geonames.org/2778436/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/874/detail
http://www.geonames.org/2782070/,Aussee,47.60998,13.78243,,,1880-08-11,1880-08-11,,False,https://sws.geonames.org/2782070/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/415/detail
http://www.geonames.org/2782070/,Aussee,47.60998,13.78243,,,1880-08-12,1880-08-13,,False,https://sws.geonames.org/2782070/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/415/detail
http://www.geonames.org/2782070/,Aussee,47.60998,13.78243,,,1880-08-14,1880-08-14,,False,https://sws.geonames.org/2782070/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/415/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1880-08-14,1880-08-14,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1880-05-01,1880-08-16,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1880-08-17,1880-08-17,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1880-08-17,1880-08-17,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1881-07-10,1881-07-10,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1881-07-10,1881-07-10,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1881-07-11,1881-07-11,,False,https://sws.geonames.org/2766824/,
http://www.geonames.org/2950881/,Berchtesgaden,47.63236,13.00187,True,Salzbergwerk,1881-07-11,1881-07-11,,False,https://sws.geonames.org/2950881/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/797/detail
http://www.geonames.org/2885777/,Königssee,47.55567,12.97802,True,Rundfahrt,1881-07-12,1881-07-12,,False,https://sws.geonames.org/2885777/,
http://www.geonames.org/2778361/,Golling,47.6,13.16667,True,Wasserfall,1881-07-13,1881-07-13,,False,https://sws.geonames.org/2778361/,
http://www.geonames.org/7872240/,Lend,47.28075,13.02265,,,1881-07-13,1881-07-13,,False,https://sws.geonames.org/7872240/,
http://www.geonames.org/7872240/,Lend,47.28075,13.02265,,,1881-07-14,1881-07-14,,False,https://sws.geonames.org/7872240/,
http://www.geonames.org/2782058/,Gastein,47.11547,13.13467,True,Wagen,1881-07-14,1881-07-14,,False,https://sws.geonames.org/2782058/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/521/detail
http://www.geonames.org/2781649/,Böckstein,47.08333,13.11667,,,1881-07-14,1881-07-14,,False,https://sws.geonames.org/2781649/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/54760/detail
http://www.geonames.org/2781649/,Böckstein,47.08333,13.11667,,,1881-07-15,1881-07-15,,False,https://sws.geonames.org/2781649/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/54760/detail
http://www.geonames.org/2770925/,Nassfeld,47.05,13.05,,,1881-07-15,1881-07-15,,False,https://sws.geonames.org/2770925/,
,Malnitzer Tauern,47.05,13.1,,,1881-07-15,1881-07-15,,False,,
http://www.geonames.org/2769637/,Obervellach,46.93667,13.20417,True,Fusstour,1881-07-15,1881-07-15,,False,https://sws.geonames.org/2769637/,
http://www.geonames.org/2769637/,Obervellach,46.93667,13.20417,,,1881-07-16,1881-07-16,,False,https://sws.geonames.org/2769637/,
http://www.geonames.org/2761039/,Winklern,46.87361,12.87472,,,1881-07-16,1881-07-16,,False,https://sws.geonames.org/2761039/,
http://www.geonames.org/2776595/,Heiligenblut,47.03979,12.84345,True,Bahn,1881-07-16,1881-07-16,,False,https://sws.geonames.org/2776595/,
http://www.geonames.org/2776595/,Heiligenblut,47.03979,12.84345,,,1881-07-17,1881-07-17,,False,https://sws.geonames.org/2776595/,
,Pasterze,47.1,12.7,,,1881-07-17,1881-07-17,,False,,
http://www.geonames.org/7872595/,Kals,47.01702,12.6583,True,Fusstour,1881-07-17,1881-07-17,,False,https://sws.geonames.org/7872595/,
http://www.geonames.org/7872595/,Kals,47.01702,12.6583,,,1881-07-18,1881-07-18,,False,https://sws.geonames.org/7872595/,
http://www.geonames.org/2775455/,Huben,46.93333,12.57306,True,F.T.,1881-07-18,1881-07-18,,False,https://sws.geonames.org/2775455/,
http://www.geonames.org/2772505/,Lienz,46.8289,12.76903,True,Fahrt,1881-07-18,1881-07-18,,False,https://sws.geonames.org/2772505/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/897/detail
http://www.geonames.org/2772505/,Lienz,46.8289,12.76903,,,1881-07-19,1881-07-19,,False,https://sws.geonames.org/2772505/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/897/detail
http://www.geonames.org/3177571/,Toblach,46.72878,12.22225,,,1881-07-19,1881-07-19,,False,https://sws.geonames.org/3177571/,
http://www.geonames.org/2772505/,Lienz,46.8289,12.76903,,,1881-07-19,1881-07-19,,False,https://sws.geonames.org/2772505/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/897/detail
http://www.geonames.org/2764789/,Spital,47.66487,14.34014,,,1881-07-19,1881-07-19,,False,https://sws.geonames.org/2764789/,
http://www.geonames.org/2760380/,Millstatt,46.80417,13.58056,,,1881-07-19,1881-07-19,,False,https://sws.geonames.org/2760380/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/41069/detail
http://www.geonames.org/2771583/,Millstättersee,46.79222,13.59194,,,1881-07-20,1881-07-20,,False,https://sws.geonames.org/2771583/,
http://www.geonames.org/2771583/,Millstättersee,46.79222,13.59194,,,1881-07-21,1881-07-21,,False,https://sws.geonames.org/2771583/,
http://www.geonames.org/2762372/,Villach,46.61028,13.85583,,,1881-07-21,1881-07-21,,False,https://sws.geonames.org/2762372/,
http://www.geonames.org/2762372/,Villach,46.61028,13.85583,,,1881-07-22,1881-07-22,,False,https://sws.geonames.org/2762372/,
http://www.geonames.org/2768497/,Pörtschach,46.63639,14.14639,True,mit Fritz Kapper,1881-07-22,1881-07-22,,False,https://sws.geonames.org/2768497/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44278/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1881-08-07,1881-08-22,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2661644/,Ragaz,47.00601,9.50266,,,1882-07-31,1882-07-31,,False,https://sws.geonames.org/2661644/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49990/detail
http://www.geonames.org/2661644/,Ragaz,47.00601,9.50266,,,1882-08-01,1882-08-02,,False,https://sws.geonames.org/2661644/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49990/detail
http://www.geonames.org/2661644/,Ragaz,47.00601,9.50266,,,1882-08-03,1882-08-03,,False,https://sws.geonames.org/2661644/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49990/detail
http://www.geonames.org/2661039/,Davos,46.80429,9.83723,,,1882-08-03,1882-08-03,,False,https://sws.geonames.org/2661039/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/892/detail
http://www.geonames.org/2661039/,Davos,46.80429,9.83723,,,1882-08-04,1882-08-04,,False,https://sws.geonames.org/2661039/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/892/detail
,Albulapass,46.584,9.839,,,1882-08-04,1882-08-04,,False,,
http://www.geonames.org/2659172/,Pontresina,46.4955,9.90126,,,1882-08-04,1882-08-04,,False,https://sws.geonames.org/2659172/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34946/detail
http://www.geonames.org/2659172/,Pontresina,46.4955,9.90126,,,1882-08-06,1882-08-06,,False,https://sws.geonames.org/2659172/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34946/detail
http://www.geonames.org/2658813/,St. Moritz,46.49937,9.84327,,,1882-08-06,1882-08-06,,False,https://sws.geonames.org/2658813/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44374/detail
http://www.geonames.org/2659172/,Pontresina,46.4955,9.90126,,,1882-08-06,1882-08-06,,False,https://sws.geonames.org/2659172/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34946/detail
http://www.geonames.org/2659172/,Pontresina,46.4955,9.90126,,,1882-08-07,1882-08-07,,False,https://sws.geonames.org/2659172/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34946/detail
http://www.geonames.org/2659578/,Morteratsch,46.45112,9.94077,,,1882-08-07,1882-08-07,,False,https://sws.geonames.org/2659578/,
http://www.geonames.org/2659172/,Pontresina,46.4955,9.90126,,,1882-08-08,1882-08-08,,False,https://sws.geonames.org/2659172/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34946/detail
http://www.geonames.org/6458851/,Bernina,46.30994,10.08814,,,1882-08-08,1882-08-08,,False,https://sws.geonames.org/6458851/,
http://www.geonames.org/2659165/,Poschiavo,46.32441,10.05823,,,1882-08-08,1882-08-08,,False,https://sws.geonames.org/2659165/,
http://www.geonames.org/2659944/,Le Prese,46.29248,10.07844,,,1882-08-08,1882-08-08,,False,https://sws.geonames.org/2659944/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49135/detail
http://www.geonames.org/2659944/,Le Prese,46.29248,10.07844,,,1882-08-09,1882-08-09,,False,https://sws.geonames.org/2659944/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49135/detail
,Bolladore,46.325362,10.318463,,,1882-08-09,1882-08-09,,False,,
http://www.geonames.org/3181730/,Bormio,46.46717,10.37008,,,1882-08-09,1882-08-09,,False,https://sws.geonames.org/3181730/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49343/detail
http://www.geonames.org/3181730/,Bormio,46.46717,10.37008,,,1882-08-10,1882-08-10,,False,https://sws.geonames.org/3181730/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49343/detail
http://www.geonames.org/3166165/,Stilfserjoch,46.53333,10.45,,,1882-08-10,1882-08-10,,False,https://sws.geonames.org/3166165/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/41945/detail
http://www.geonames.org/3166233/,Spondinig,46.63368,10.6134,,,1882-08-10,1882-08-10,,False,https://sws.geonames.org/3166233/,
http://www.geonames.org/3166233/,Spondinig,46.63368,10.6134,,,1882-08-11,1882-08-11,,False,https://sws.geonames.org/3166233/,
http://www.geonames.org/3173577/,Meran,46.66817,11.15953,,,1882-08-11,1882-08-11,,False,https://sws.geonames.org/3173577/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/43520/detail
http://www.geonames.org/3181913/,Bozen,46.49067,11.33982,,,1882-08-11,1882-08-11,,False,https://sws.geonames.org/3181913/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40260/detail
http://www.geonames.org/3181913/,Bozen,46.49067,11.33982,,,1882-08-12,1882-08-12,,False,https://sws.geonames.org/3181913/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40260/detail
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,,,1882-08-12,1882-08-12,,False,https://sws.geonames.org/2775220/,
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,,,1882-08-13,1882-08-13,,False,https://sws.geonames.org/2775220/,
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1882-08-13,1882-08-13,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1882-04-01,1882-08-15,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2778436/,Gmunden,47.91839,13.79933,,,1882-08-16,1882-08-16,,False,https://sws.geonames.org/2778436/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/874/detail
http://www.geonames.org/2782627/,Altmünster,47.90219,13.76415,,,1882-08-16,1882-08-16,,False,https://sws.geonames.org/2782627/,
http://www.geonames.org/2782070/,Aussee,47.60998,13.78243,,,1882-08-17,1882-08-17,,False,https://sws.geonames.org/2782070/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/415/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1882-08-18,1882-08-18,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1882-08-19,1882-08-19,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1882-08-19,1882-08-19,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/3060972/,Preßburg,48.14816,17.10674,,,1882-09-10,1882-09-10,,False,https://sws.geonames.org/3060972/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/39615/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1883-06-29,1883-07-14,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/3191648/,Fiume,45.32673,14.44241,True,"Ostern, genaues Datum unbekannt",1884-01-01,1884-12-31,,False,https://sws.geonames.org/3191648/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44246/detail
http://www.geonames.org/3194099/,Abbazia,45.33771,14.30515,True,"Ostern, genaues Datum unbekannt",1884-01-01,1884-12-31,,False,https://sws.geonames.org/3194099/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/38096/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1884-07-15,1884-09-01,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/3054643/,Budapest,47.49801,19.03991,True,"Ende Juni, genaues Datum unbekannt",1885-01-01,1885-12-31,,False,https://sws.geonames.org/3054643/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/43471/detail
http://www.geonames.org/2767773/,Reichenau,48.45704,14.34875,,,1885-07-05,1885-07-30,,False,https://sws.geonames.org/2767773/,
http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1885-08-08,1885-08-08,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail
http://www.geonames.org/2774833/,Kammer,47.36667,12.81667,,,1885-08-08,1885-08-08,,False,https://sws.geonames.org/2774833/,
http://www.geonames.org/2763144/,Unterach,47.8,13.48333,,,1885-08-09,1885-08-09,,False,https://sws.geonames.org/2763144/,
http://www.geonames.org/2761618/http://www.geonames.org/2761613/,Weissenbach,47.848.08009,13.5333316.22106,,,1885-08-10,1885-08-10,,False,https://sws.geonames.org/2761618/,
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1885-08-11,1885-08-11,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1885-02-01,1885-08-13,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail
http://www.geonames.org/2775220/,Innsbruck,47.26266,11.39454,True,Reise mit Max Weinberg,1885-08-14,1885-08-14,,False,https://sws.geonames.org/2775220/,
