date;cert;place;geonames;lat;long;pmb;akon;note1;note2;note3;note4;note5
"1879-01-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-01-31";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-02-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-03-31";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-04-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-05-31";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-06-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-14";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-15";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-16";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-17";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-18";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-19";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-20";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-21";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-22";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-23";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-24";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-25";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-26";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-27";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-28";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-29";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-30";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-07-31";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-01";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-02";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-03";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-04";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-05";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-06";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-07";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-08";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-09";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-10";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-11";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-12";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
"1879-08-13";" ";"Wien";"https://www.geonames.org/2761369/";"48.20849";"16.37208";"";"";"";" ";" ";" ";" "
